COD_MUN;NOME_MUN;POP;REGIAO;TAM_MUN
4304614;Canudos do Vale - RS;    1705;Sul;Ate 50 mil hab.
4304622;Capão Bonito do Sul - RS;    1641;Sul;Ate 50 mil hab.
4304630;Capão da Canoa - RS;   54051;Sul;De 50 mil a 200 mil hab.
4304655;Capão do Cipó - RS;    3699;Sul;Ate 50 mil hab.
4304663;Capão do Leão - RS;   25409;Sul;Ate 50 mil hab.
4304671;Capivari do Sul - RS;    4728;Sul;Ate 50 mil hab.
4304689;Capela de Santana - RS;   12064;Sul;Ate 50 mil hab.
4304697;Capitão - RS;    2763;Sul;Ate 50 mil hab.
4304705;Carazinho - RS;   62265;Sul;De 50 mil a 200 mil hab.
4304713;Caraá - RS;    8350;Sul;Ate 50 mil hab.
4304804;Carlos Barbosa - RS;   30241;Sul;Ate 50 mil hab.
4304853;Carlos Gomes - RS;    1351;Sul;Ate 50 mil hab.
4304903;Casca - RS;    9051;Sul;Ate 50 mil hab.
4304952;Caseiros - RS;    3216;Sul;Ate 50 mil hab.
4305009;Catuípe - RS;    8701;Sul;Ate 50 mil hab.
4305108;Caxias do Sul - RS;  517451;Sul;Acima de 500 mil hab.
4305116;Centenário - RS;    2877;Sul;Ate 50 mil hab.
4305124;Cerrito - RS;    6047;Sul;Ate 50 mil hab.
4305132;Cerro Branco - RS;    4706;Sul;Ate 50 mil hab.
4305157;Cerro Grande - RS;    2296;Sul;Ate 50 mil hab.
4305173;Cerro Grande do Sul - RS;   12413;Sul;Ate 50 mil hab.
4305207;Cerro Largo - RS;   14189;Sul;Ate 50 mil hab.
4305306;Chapada - RS;    9239;Sul;Ate 50 mil hab.
4305355;Charqueadas - RS;   41258;Sul;Ate 50 mil hab.
4305371;Charrua - RS;    3252;Sul;Ate 50 mil hab.
4305405;Chiapetta - RS;    3719;Sul;Ate 50 mil hab.
4305439;Chuí - RS;    6770;Sul;Ate 50 mil hab.
4305447;Chuvisca - RS;    5480;Sul;Ate 50 mil hab.
4305454;Cidreira - RS;   16583;Sul;Ate 50 mil hab.
4305504;Ciríaco - RS;    4719;Sul;Ate 50 mil hab.
4305587;Colinas - RS;    2469;Sul;Ate 50 mil hab.
4305603;Colorado - RS;    3130;Sul;Ate 50 mil hab.
4305702;Condor - RS;    6759;Sul;Ate 50 mil hab.
4305801;Constantina - RS;    9907;Sul;Ate 50 mil hab.
4305835;Coqueiro Baixo - RS;    1495;Sul;Ate 50 mil hab.
4305850;Coqueiros do Sul - RS;    2286;Sul;Ate 50 mil hab.
4305871;Coronel Barros - RS;    2520;Sul;Ate 50 mil hab.
4305900;Coronel Bicaco - RS;    7268;Sul;Ate 50 mil hab.
4305934;Coronel Pilar - RS;    1614;Sul;Ate 50 mil hab.
4305959;Cotiporã - RS;    3838;Sul;Ate 50 mil hab.
4305975;Coxilha - RS;    2743;Sul;Ate 50 mil hab.
4306007;Crissiumal - RS;   13357;Sul;Ate 50 mil hab.
4306056;Cristal - RS;    8067;Sul;Ate 50 mil hab.
4306072;Cristal do Sul - RS;    2844;Sul;Ate 50 mil hab.
4306106;Cruz Alta - RS;   59922;Sul;De 50 mil a 200 mil hab.
4306130;Cruzaltense - RS;    1799;Sul;Ate 50 mil hab.
4306205;Cruzeiro do Sul - RS;   12402;Sul;Ate 50 mil hab.
4306304;David Canabarro - RS;    4736;Sul;Ate 50 mil hab.
4306320;Derrubadas - RS;    2761;Sul;Ate 50 mil hab.
4306353;Dezesseis de Novembro - RS;    2378;Sul;Ate 50 mil hab.
4306379;Dilermando de Aguiar - RS;    3002;Sul;Ate 50 mil hab.
4306403;Dois Irmãos - RS;   33119;Sul;Ate 50 mil hab.
4306429;Dois Irmãos das Missões - RS;    2008;Sul;Ate 50 mil hab.
4306452;Dois Lajeados - RS;    3405;Sul;Ate 50 mil hab.
4306502;Dom Feliciano - RS;   15487;Sul;Ate 50 mil hab.
4306551;Dom Pedro de Alcântara - RS;    2527;Sul;Ate 50 mil hab.
4306601;Dom Pedrito - RS;   38339;Sul;Ate 50 mil hab.
4306700;Dona Francisca - RS;    2999;Sul;Ate 50 mil hab.
4306734;Doutor Maurício Cardoso - RS;    4462;Sul;Ate 50 mil hab.
4306759;Doutor Ricardo - RS;    1975;Sul;Ate 50 mil hab.
4306767;Eldorado do Sul - RS;   41902;Sul;Ate 50 mil hab.
4306809;Encantado - RS;   22880;Sul;Ate 50 mil hab.
4306908;Encruzilhada do Sul - RS;   25960;Sul;Ate 50 mil hab.
4306924;Engenho Velho - RS;     982;Sul;Ate 50 mil hab.
4306932;Entre-Ijuís - RS;    8411;Sul;Ate 50 mil hab.
4306957;Entre Rios do Sul - RS;    2758;Sul;Ate 50 mil hab.
4306973;Erebango - RS;    2982;Sul;Ate 50 mil hab.
4307005;Erechim - RS;  106633;Sul;De 50 mil a 200 mil hab.
4307054;Ernestina - RS;    3170;Sul;Ate 50 mil hab.
4307104;Herval - RS;    6814;Sul;Ate 50 mil hab.
4307203;Erval Grande - RS;    4819;Sul;Ate 50 mil hab.
4307302;Erval Seco - RS;    6802;Sul;Ate 50 mil hab.
4307401;Esmeralda - RS;    3287;Sul;Ate 50 mil hab.
4307450;Esperança do Sul - RS;    2885;Sul;Ate 50 mil hab.
4307500;Espumoso - RS;   15591;Sul;Ate 50 mil hab.
4307559;Estação - RS;    5940;Sul;Ate 50 mil hab.
4307609;Estância Velha - RS;   50672;Sul;De 50 mil a 200 mil hab.
4307708;Esteio - RS;   83279;Sul;De 50 mil a 200 mil hab.
4307807;Estrela - RS;   34399;Sul;Ate 50 mil hab.
4307815;Estrela Velha - RS;    3650;Sul;Ate 50 mil hab.
4307831;Eugênio de Castro - RS;    2352;Sul;Ate 50 mil hab.
4307864;Fagundes Varela - RS;    2741;Sul;Ate 50 mil hab.
4307906;Farroupilha - RS;   73061;Sul;De 50 mil a 200 mil hab.
4308003;Faxinal do Soturno - RS;    6663;Sul;Ate 50 mil hab.
4308052;Faxinalzinho - RS;    2284;Sul;Ate 50 mil hab.
4308078;Fazenda Vilanova - RS;    4608;Sul;Ate 50 mil hab.
4308102;Feliz - RS;   13640;Sul;Ate 50 mil hab.
4308201;Flores da Cunha - RS;   31063;Sul;Ate 50 mil hab.
4308250;Floriano Peixoto - RS;    1737;Sul;Ate 50 mil hab.
4308300;Fontoura Xavier - RS;   10241;Sul;Ate 50 mil hab.
4308409;Formigueiro - RS;    6616;Sul;Ate 50 mil hab.
4308433;Forquetinha - RS;    2400;Sul;Ate 50 mil hab.
4308458;Fortaleza dos Valos - RS;    4285;Sul;Ate 50 mil hab.
4308508;Frederico Westphalen - RS;   31498;Sul;Ate 50 mil hab.
4308607;Garibaldi - RS;   35440;Sul;Ate 50 mil hab.
4308656;Garruchos - RS;    2886;Sul;Ate 50 mil hab.
4308706;Gaurama - RS;    5489;Sul;Ate 50 mil hab.
4308805;General Câmara - RS;    8361;Sul;Ate 50 mil hab.
4308854;Gentil - RS;    1626;Sul;Ate 50 mil hab.
4308904;Getúlio Vargas - RS;   16184;Sul;Ate 50 mil hab.
4309001;Giruá - RS;   15863;Sul;Ate 50 mil hab.
4309050;Glorinha - RS;    8204;Sul;Ate 50 mil hab.
4309100;Gramado - RS;   36555;Sul;Ate 50 mil hab.
4309126;Gramado dos Loureiros - RS;    2058;Sul;Ate 50 mil hab.
4309159;Gramado Xavier - RS;    4352;Sul;Ate 50 mil hab.
4309209;Gravataí - RS;  283620;Sul;De 200 mil a 500 mil hab.
4309258;Guabiju - RS;    1490;Sul;Ate 50 mil hab.
4309308;Guaíba - RS;   98239;Sul;De 50 mil a 200 mil hab.
4309407;Guaporé - RS;   25968;Sul;Ate 50 mil hab.
4309506;Guarani das Missões - RS;    7463;Sul;Ate 50 mil hab.
4309555;Harmonia - RS;    4917;Sul;Ate 50 mil hab.
4309571;Herveiras - RS;    3019;Sul;Ate 50 mil hab.
4309605;Horizontina - RS;   19389;Sul;Ate 50 mil hab.
4309654;Hulha Negra - RS;    6836;Sul;Ate 50 mil hab.
4309704;Humaitá - RS;    4736;Sul;Ate 50 mil hab.
4309753;Ibarama - RS;    4399;Sul;Ate 50 mil hab.
4309803;Ibiaçá - RS;    4699;Sul;Ate 50 mil hab.
4309902;Ibiraiaras - RS;    7265;Sul;Ate 50 mil hab.
4309951;Ibirapuitã - RS;    4000;Sul;Ate 50 mil hab.
4310009;Ibirubá - RS;   20413;Sul;Ate 50 mil hab.
4310108;Igrejinha - RS;   37340;Sul;Ate 50 mil hab.
4310207;Ijuí - RS;   83764;Sul;De 50 mil a 200 mil hab.
4310306;Ilópolis - RS;    4066;Sul;Ate 50 mil hab.
4310330;Imbé - RS;   23271;Sul;Ate 50 mil hab.
4310363;Imigrante - RS;    3100;Sul;Ate 50 mil hab.
4310405;Independência - RS;    6109;Sul;Ate 50 mil hab.
4310413;Inhacorá - RS;    2215;Sul;Ate 50 mil hab.
4310439;Ipê - RS;    6689;Sul;Ate 50 mil hab.
4310462;Ipiranga do Sul - RS;    1880;Sul;Ate 50 mil hab.
4310504;Iraí - RS;    7141;Sul;Ate 50 mil hab.
4310538;Itaara - RS;    5537;Sul;Ate 50 mil hab.
4310553;Itacurubi - RS;    3460;Sul;Ate 50 mil hab.
4310579;Itapuca - RS;    2065;Sul;Ate 50 mil hab.
4310603;Itaqui - RS;   37489;Sul;Ate 50 mil hab.
4310652;Itati - RS;    2397;Sul;Ate 50 mil hab.
4310702;Itatiba do Sul - RS;    3231;Sul;Ate 50 mil hab.
4310751;Ivorá - RS;    1881;Sul;Ate 50 mil hab.
4310801;Ivoti - RS;   24690;Sul;Ate 50 mil hab.
4310850;Jaboticaba - RS;    3773;Sul;Ate 50 mil hab.
4310876;Jacuizinho - RS;    2706;Sul;Ate 50 mil hab.
4310900;Jacutinga - RS;    3546;Sul;Ate 50 mil hab.
4311007;Jaguarão - RS;   26500;Sul;Ate 50 mil hab.
4311106;Jaguari - RS;   10765;Sul;Ate 50 mil hab.
4311122;Jaquirana - RS;    3662;Sul;Ate 50 mil hab.
4311130;Jari - RS;    3486;Sul;Ate 50 mil hab.
4311155;Jóia - RS;    8566;Sul;Ate 50 mil hab.
4311205;Júlio de Castilhos - RS;   19224;Sul;Ate 50 mil hab.
4311239;Lagoa Bonita do Sul - RS;    2921;Sul;Ate 50 mil hab.
4311254;Lagoão - RS;    6461;Sul;Ate 50 mil hab.
4311270;Lagoa dos Três Cantos - RS;    1607;Sul;Ate 50 mil hab.
4311304;Lagoa Vermelha - RS;   27778;Sul;Ate 50 mil hab.
4311403;Lajeado - RS;   85033;Sul;De 50 mil a 200 mil hab.
4311429;Lajeado do Bugre - RS;    2566;Sul;Ate 50 mil hab.
4311502;Lavras do Sul - RS;    7444;Sul;Ate 50 mil hab.
4311601;Liberato Salzano - RS;    5152;Sul;Ate 50 mil hab.
4311627;Lindolfo Collor - RS;    6125;Sul;Ate 50 mil hab.
4311643;Linha Nova - RS;    1719;Sul;Ate 50 mil hab.
4311700;Machadinho - RS;    5427;Sul;Ate 50 mil hab.
4311718;Maçambará - RS;    4562;Sul;Ate 50 mil hab.
4311734;Mampituba - RS;    2973;Sul;Ate 50 mil hab.
4311759;Manoel Viana - RS;    7307;Sul;Ate 50 mil hab.
4311775;Maquiné - RS;    6681;Sul;Ate 50 mil hab.
4311791;Maratá - RS;    2702;Sul;Ate 50 mil hab.
4311809;Marau - RS;   44858;Sul;Ate 50 mil hab.
4311908;Marcelino Ramos - RS;    4319;Sul;Ate 50 mil hab.
4311981;Mariana Pimentel - RS;    3888;Sul;Ate 50 mil hab.
4312005;Mariano Moro - RS;    2009;Sul;Ate 50 mil hab.
4312054;Marques de Souza - RS;    3995;Sul;Ate 50 mil hab.
4312104;Mata - RS;    4797;Sul;Ate 50 mil hab.
4312138;Mato Castelhano - RS;    2542;Sul;Ate 50 mil hab.
4312153;Mato Leitão - RS;    4573;Sul;Ate 50 mil hab.
4312179;Mato Queimado - RS;    1629;Sul;Ate 50 mil hab.
4312203;Maximiliano de Almeida - RS;    4314;Sul;Ate 50 mil hab.
4312252;Minas do Leão - RS;    8103;Sul;Ate 50 mil hab.
4312302;Miraguaí - RS;    4911;Sul;Ate 50 mil hab.
4312351;Montauri - RS;    1441;Sul;Ate 50 mil hab.
4312377;Monte Alegre dos Campos - RS;    3232;Sul;Ate 50 mil hab.
4312385;Monte Belo do Sul - RS;    2530;Sul;Ate 50 mil hab.
4312401;Montenegro - RS;   65721;Sul;De 50 mil a 200 mil hab.
4312427;Mormaço - RS;    3113;Sul;Ate 50 mil hab.
4312443;Morrinhos do Sul - RS;    2919;Sul;Ate 50 mil hab.
4312450;Morro Redondo - RS;    6589;Sul;Ate 50 mil hab.
4312476;Morro Reuter - RS;    6513;Sul;Ate 50 mil hab.
4312500;Mostardas - RS;   12847;Sul;Ate 50 mil hab.
4312609;Muçum - RS;    4961;Sul;Ate 50 mil hab.
4312617;Muitos Capões - RS;    3173;Sul;Ate 50 mil hab.
4312625;Muliterno - RS;    1897;Sul;Ate 50 mil hab.
4312658;Não-Me-Toque - RS;   17758;Sul;Ate 50 mil hab.
4312674;Nicolau Vergueiro - RS;    1674;Sul;Ate 50 mil hab.
4312708;Nonoai - RS;   11633;Sul;Ate 50 mil hab.
4312757;Nova Alvorada - RS;    3663;Sul;Ate 50 mil hab.
4312807;Nova Araçá - RS;    4826;Sul;Ate 50 mil hab.
4312906;Nova Bassano - RS;   10005;Sul;Ate 50 mil hab.
4312955;Nova Boa Vista - RS;    1753;Sul;Ate 50 mil hab.
4313003;Nova Bréscia - RS;    3337;Sul;Ate 50 mil hab.
4313011;Nova Candelária - RS;    2688;Sul;Ate 50 mil hab.
4313037;Nova Esperança do Sul - RS;    5410;Sul;Ate 50 mil hab.
4313060;Nova Hartz - RS;   21875;Sul;Ate 50 mil hab.
4313086;Nova Pádua - RS;    2558;Sul;Ate 50 mil hab.
4313102;Nova Palma - RS;    6515;Sul;Ate 50 mil hab.
4313201;Nova Petrópolis - RS;   21536;Sul;Ate 50 mil hab.
4313300;Nova Prata - RS;   27648;Sul;Ate 50 mil hab.
4313334;Nova Ramada - RS;    2218;Sul;Ate 50 mil hab.
4313359;Nova Roma do Sul - RS;    3717;Sul;Ate 50 mil hab.
4313375;Nova Santa Rita - RS;   29905;Sul;Ate 50 mil hab.
4313391;Novo Cabrais - RS;    4222;Sul;Ate 50 mil hab.
4313409;Novo Hamburgo - RS;  247032;Sul;De 200 mil a 500 mil hab.
4313425;Novo Machado - RS;    3256;Sul;Ate 50 mil hab.
4313441;Novo Tiradentes - RS;    2200;Sul;Ate 50 mil hab.
4313466;Novo Xingu - RS;    1712;Sul;Ate 50 mil hab.
4313490;Novo Barreiro - RS;    4175;Sul;Ate 50 mil hab.
4313508;Osório - RS;   46414;Sul;Ate 50 mil hab.
4313607;Paim Filho - RS;    3778;Sul;Ate 50 mil hab.
4313656;Palmares do Sul - RS;   11330;Sul;Ate 50 mil hab.
4313706;Palmeira das Missões - RS;   33131;Sul;Ate 50 mil hab.
4313805;Palmitinho - RS;    7056;Sul;Ate 50 mil hab.
4313904;Panambi - RS;   44128;Sul;Ate 50 mil hab.
4313953;Pantano Grande - RS;    9083;Sul;Ate 50 mil hab.
4314001;Paraí - RS;    7727;Sul;Ate 50 mil hab.
4314027;Paraíso do Sul - RS;    7623;Sul;Ate 50 mil hab.
4314035;Pareci Novo - RS;    3862;Sul;Ate 50 mil hab.
4314050;Parobé - RS;   58858;Sul;De 50 mil a 200 mil hab.
4314068;Passa Sete - RS;    5747;Sul;Ate 50 mil hab.
4314076;Passo do Sobrado - RS;    6574;Sul;Ate 50 mil hab.
4314100;Passo Fundo - RS;  204722;Sul;De 200 mil a 500 mil hab.
4314134;Paulo Bento - RS;    2299;Sul;Ate 50 mil hab.
4314159;Paverama - RS;    8515;Sul;Ate 50 mil hab.
4314175;Pedras Altas - RS;    1954;Sul;Ate 50 mil hab.
4314209;Pedro Osório - RS;    7706;Sul;Ate 50 mil hab.
4314308;Pejuçara - RS;    3857;Sul;Ate 50 mil hab.
4314407;Pelotas - RS;  343132;Sul;De 200 mil a 500 mil hab.
4314423;Picada Café - RS;    5738;Sul;Ate 50 mil hab.
4314456;Pinhal - RS;    2580;Sul;Ate 50 mil hab.
4314464;Pinhal da Serra - RS;    1918;Sul;Ate 50 mil hab.
4314472;Pinhal Grande - RS;    4329;Sul;Ate 50 mil hab.
4314498;Pinheirinho do Vale - RS;    4899;Sul;Ate 50 mil hab.
4314506;Pinheiro Machado - RS;   12195;Sul;Ate 50 mil hab.
4314548;Pinto Bandeira - RS;    3036;Sul;Ate 50 mil hab.
4314555;Pirapó - RS;    2254;Sul;Ate 50 mil hab.
4314605;Piratini - RS;   20704;Sul;Ate 50 mil hab.
4314704;Planalto - RS;   10019;Sul;Ate 50 mil hab.
4314753;Poço das Antas - RS;    2101;Sul;Ate 50 mil hab.
4314779;Pontão - RS;    3901;Sul;Ate 50 mil hab.
4314787;Ponte Preta - RS;    1524;Sul;Ate 50 mil hab.
4314803;Portão - RS;   37561;Sul;Ate 50 mil hab.
4314902;Porto Alegre - RS; 1488252;Sul;Acima de 500 mil hab.
4315008;Porto Lucena - RS;    4594;Sul;Ate 50 mil hab.
4315057;Porto Mauá - RS;    2352;Sul;Ate 50 mil hab.
4315073;Porto Vera Cruz - RS;    1308;Sul;Ate 50 mil hab.
4315107;Porto Xavier - RS;   10194;Sul;Ate 50 mil hab.
4315131;Pouso Novo - RS;    1612;Sul;Ate 50 mil hab.
4315149;Presidente Lucena - RS;    2937;Sul;Ate 50 mil hab.
4315156;Progresso - RS;    6239;Sul;Ate 50 mil hab.
4315172;Protásio Alves - RS;    1938;Sul;Ate 50 mil hab.
4315206;Putinga - RS;    3889;Sul;Ate 50 mil hab.
4315305;Quaraí - RS;   22607;Sul;Ate 50 mil hab.
4315313;Quatro Irmãos - RS;    1856;Sul;Ate 50 mil hab.
4315321;Quevedos - RS;    2790;Sul;Ate 50 mil hab.
4315354;Quinze de Novembro - RS;    3803;Sul;Ate 50 mil hab.
4315404;Redentora - RS;   11669;Sul;Ate 50 mil hab.
4315453;Relvado - RS;    2079;Sul;Ate 50 mil hab.
4315503;Restinga Sêca - RS;   15744;Sul;Ate 50 mil hab.
4315552;Rio dos Índios - RS;    2660;Sul;Ate 50 mil hab.
4315602;Rio Grande - RS;  211965;Sul;De 200 mil a 500 mil hab.
4315701;Rio Pardo - RS;   38265;Sul;Ate 50 mil hab.
4315750;Riozinho - RS;    4676;Sul;Ate 50 mil hab.
4315800;Roca Sales - RS;   11471;Sul;Ate 50 mil hab.
4315909;Rodeio Bonito - RS;    5868;Sul;Ate 50 mil hab.
4315958;Rolador - RS;    2296;Sul;Ate 50 mil hab.
4316006;Rolante - RS;   21453;Sul;Ate 50 mil hab.
4316105;Ronda Alta - RS;   10617;Sul;Ate 50 mil hab.
4316204;Rondinha - RS;    5080;Sul;Ate 50 mil hab.
4316303;Roque Gonzales - RS;    6797;Sul;Ate 50 mil hab.
4316402;Rosário do Sul - RS;   39314;Sul;Ate 50 mil hab.
4316428;Sagrada Família - RS;    2605;Sul;Ate 50 mil hab.
4316436;Saldanha Marinho - RS;    2622;Sul;Ate 50 mil hab.
4316451;Salto do Jacuí - RS;   12481;Sul;Ate 50 mil hab.
4316477;Salvador das Missões - RS;    2733;Sul;Ate 50 mil hab.
4316501;Salvador do Sul - RS;    7889;Sul;Ate 50 mil hab.
4316600;Sananduva - RS;   16328;Sul;Ate 50 mil hab.
4316709;Santa Bárbara do Sul - RS;    7909;Sul;Ate 50 mil hab.
4316733;Santa Cecília do Sul - RS;    1634;Sul;Ate 50 mil hab.
4316758;Santa Clara do Sul - RS;    6681;Sul;Ate 50 mil hab.
4316808;Santa Cruz do Sul - RS;  131365;Sul;De 50 mil a 200 mil hab.
4316907;Santa Maria - RS;  283677;Sul;De 200 mil a 500 mil hab.
4316956;Santa Maria do Herval - RS;    6364;Sul;Ate 50 mil hab.
4316972;Santa Margarida do Sul - RS;    2578;Sul;Ate 50 mil hab.
4317004;Santana da Boa Vista - RS;    8067;Sul;Ate 50 mil hab.
4317103;Sant'Ana do Livramento - RS;   76321;Sul;De 50 mil a 200 mil hab.
4317202;Santa Rosa - RS;   73575;Sul;De 50 mil a 200 mil hab.
4317251;Santa Tereza - RS;    1726;Sul;Ate 50 mil hab.
4317301;Santa Vitória do Palmar - RS;   29483;Sul;Ate 50 mil hab.
4317400;Santiago - RS;   49360;Sul;Ate 50 mil hab.
4317509;Santo Ângelo - RS;   77568;Sul;De 50 mil a 200 mil hab.
4317558;Santo Antônio do Palma - RS;    2123;Sul;Ate 50 mil hab.
4317608;Santo Antônio da Patrulha - RS;   43171;Sul;Ate 50 mil hab.
4317707;Santo Antônio das Missões - RS;   10050;Sul;Ate 50 mil hab.
4317756;Santo Antônio do Planalto - RS;    2019;Sul;Ate 50 mil hab.
4317806;Santo Augusto - RS;   13848;Sul;Ate 50 mil hab.
4317905;Santo Cristo - RS;   14216;Sul;Ate 50 mil hab.
4317954;Santo Expedito do Sul - RS;    2305;Sul;Ate 50 mil hab.
4318002;São Borja - RS;   60019;Sul;De 50 mil a 200 mil hab.
4318051;São Domingos do Sul - RS;    3083;Sul;Ate 50 mil hab.
4318101;São Francisco de Assis - RS;   18205;Sul;Ate 50 mil hab.
4318200;São Francisco de Paula - RS;   21801;Sul;Ate 50 mil hab.
4318309;São Gabriel - RS;   62147;Sul;De 50 mil a 200 mil hab.
4318408;São Jerônimo - RS;   24412;Sul;Ate 50 mil hab.
4318424;São João da Urtiga - RS;    4641;Sul;Ate 50 mil hab.
4318432;São João do Polêsine - RS;    2543;Sul;Ate 50 mil hab.
4318440;São Jorge - RS;    2816;Sul;Ate 50 mil hab.
4318457;São José das Missões - RS;    2514;Sul;Ate 50 mil hab.
4318465;São José do Herval - RS;    1943;Sul;Ate 50 mil hab.
4318481;São José do Hortêncio - RS;    4865;Sul;Ate 50 mil hab.
4318499;São José do Inhacorá - RS;    2056;Sul;Ate 50 mil hab.
4318507;São José do Norte - RS;   27721;Sul;Ate 50 mil hab.
4318606;São José do Ouro - RS;    6922;Sul;Ate 50 mil hab.
4318614;São José do Sul - RS;    2437;Sul;Ate 50 mil hab.
4318622;São José dos Ausentes - RS;    3543;Sul;Ate 50 mil hab.
4318705;São Leopoldo - RS;  238648;Sul;De 200 mil a 500 mil hab.
4318804;São Lourenço do Sul - RS;   43540;Sul;Ate 50 mil hab.
4318903;São Luiz Gonzaga - RS;   33293;Sul;Ate 50 mil hab.
4319000;São Marcos - RS;   21658;Sul;Ate 50 mil hab.
4319109;São Martinho - RS;    5380;Sul;Ate 50 mil hab.
4319125;São Martinho da Serra - RS;    3231;Sul;Ate 50 mil hab.
4319158;São Miguel das Missões - RS;    7683;Sul;Ate 50 mil hab.
4319208;São Nicolau - RS;    5208;Sul;Ate 50 mil hab.
4319307;São Paulo das Missões - RS;    5720;Sul;Ate 50 mil hab.
4319356;São Pedro da Serra - RS;    3842;Sul;Ate 50 mil hab.
4319364;São Pedro das Missões - RS;    2017;Sul;Ate 50 mil hab.
4319372;São Pedro do Butiá - RS;    2949;Sul;Ate 50 mil hab.
4319406;São Pedro do Sul - RS;   16148;Sul;Ate 50 mil hab.
4319505;São Sebastião do Caí - RS;   25959;Sul;Ate 50 mil hab.
4319604;São Sepé - RS;   23555;Sul;Ate 50 mil hab.
4319703;São Valentim - RS;    3259;Sul;Ate 50 mil hab.
4319711;São Valentim do Sul - RS;    2245;Sul;Ate 50 mil hab.
4319737;São Valério do Sul - RS;    2729;Sul;Ate 50 mil hab.
4319752;São Vendelino - RS;    2266;Sul;Ate 50 mil hab.
4319802;São Vicente do Sul - RS;    8732;Sul;Ate 50 mil hab.
4319901;Sapiranga - RS;   80037;Sul;De 50 mil a 200 mil hab.
4320008;Sapucaia do Sul - RS;  141808;Sul;De 50 mil a 200 mil hab.
4320107;Sarandi - RS;   24763;Sul;Ate 50 mil hab.
4320206;Seberi - RS;   10713;Sul;Ate 50 mil hab.
4320230;Sede Nova - RS;    2891;Sul;Ate 50 mil hab.
4320263;Segredo - RS;    7444;Sul;Ate 50 mil hab.
4320305;Selbach - RS;    5107;Sul;Ate 50 mil hab.
4320321;Senador Salgado Filho - RS;    2770;Sul;Ate 50 mil hab.
4320354;Sentinela do Sul - RS;    5609;Sul;Ate 50 mil hab.
4320404;Serafina Corrêa - RS;   17795;Sul;Ate 50 mil hab.
4320453;Sério - RS;    1924;Sul;Ate 50 mil hab.
4320503;Sertão - RS;    5315;Sul;Ate 50 mil hab.
4320552;Sertão Santana - RS;    6537;Sul;Ate 50 mil hab.
4320578;Sete de Setembro - RS;    1950;Sul;Ate 50 mil hab.
4320602;Severiano de Almeida - RS;    3631;Sul;Ate 50 mil hab.
4320651;Silveira Martins - RS;    2374;Sul;Ate 50 mil hab.
4320677;Sinimbu - RS;   10162;Sul;Ate 50 mil hab.
4320701;Sobradinho - RS;   15005;Sul;Ate 50 mil hab.
4320800;Soledade - RS;   31035;Sul;Ate 50 mil hab.
4320859;Tabaí - RS;    4769;Sul;Ate 50 mil hab.
4320909;Tapejara - RS;   24552;Sul;Ate 50 mil hab.
4321006;Tapera - RS;   10577;Sul;Ate 50 mil hab.
4321105;Tapes - RS;   17332;Sul;Ate 50 mil hab.
4321204;Taquara - RS;   57584;Sul;De 50 mil a 200 mil hab.
4321303;Taquari - RS;   26885;Sul;Ate 50 mil hab.
4321329;Taquaruçu do Sul - RS;    3077;Sul;Ate 50 mil hab.
4321352;Tavares - RS;    5483;Sul;Ate 50 mil hab.
4321402;Tenente Portela - RS;   13434;Sul;Ate 50 mil hab.
4321436;Terra de Areia - RS;   11315;Sul;Ate 50 mil hab.
4321451;Teutônia - RS;   33766;Sul;Ate 50 mil hab.
4321469;Tio Hugo - RS;    3055;Sul;Ate 50 mil hab.
4321477;Tiradentes do Sul - RS;    5616;Sul;Ate 50 mil hab.
4321493;Toropi - RS;    2772;Sul;Ate 50 mil hab.
4321501;Torres - RS;   39064;Sul;Ate 50 mil hab.
4321600;Tramandaí - RS;   52632;Sul;De 50 mil a 200 mil hab.
4321626;Travesseiro - RS;    2334;Sul;Ate 50 mil hab.
4321634;Três Arroios - RS;    2643;Sul;Ate 50 mil hab.
4321667;Três Cachoeiras - RS;   11115;Sul;Ate 50 mil hab.
4321709;Três Coroas - RS;   28581;Sul;Ate 50 mil hab.
4321808;Três de Maio - RS;   23876;Sul;Ate 50 mil hab.
4321832;Três Forquilhas - RS;    2669;Sul;Ate 50 mil hab.
4321857;Três Palmeiras - RS;    4251;Sul;Ate 50 mil hab.
4321907;Três Passos - RS;   23852;Sul;Ate 50 mil hab.
4321956;Trindade do Sul - RS;    5791;Sul;Ate 50 mil hab.
4322004;Triunfo - RS;   29856;Sul;Ate 50 mil hab.
4322103;Tucunduva - RS;    5644;Sul;Ate 50 mil hab.
4322152;Tunas - RS;    4577;Sul;Ate 50 mil hab.
4322186;Tupanci do Sul - RS;    1459;Sul;Ate 50 mil hab.
4322202;Tupanciretã - RS;   24068;Sul;Ate 50 mil hab.
4322251;Tupandi - RS;    4939;Sul;Ate 50 mil hab.
4322301;Tuparendi - RS;    7810;Sul;Ate 50 mil hab.
4322327;Turuçu - RS;    3423;Sul;Ate 50 mil hab.
4322343;Ubiretama - RS;    1983;Sul;Ate 50 mil hab.
4322350;União da Serra - RS;    1118;Sul;Ate 50 mil hab.
4322376;Unistalda - RS;    2321;Sul;Ate 50 mil hab.
4322400;Uruguaiana - RS;  126866;Sul;De 50 mil a 200 mil hab.
4322509;Vacaria - RS;   66575;Sul;De 50 mil a 200 mil hab.
4322525;Vale Verde - RS;    3515;Sul;Ate 50 mil hab.
